Format Version,1.23,,,,,,,100,Export Frame Rate,100,Capture Start Time,2024-04-16 01.05.29.464 PM,Total Frames in Take,1961,Total Exported Frames,1961,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.06,-0.352561,4.228893,-0.109405,0.316322,0.050678,-0.024608,3.391994,0.000283,0.030022,0.748786,3.398299,0.889445,0.113217,0.750425,3.450417,0.948292,0.028883,0.743183,3.327267,0.933336,-0.232243,-0.093552,0.027734,0.709746,0.385383,3.388084,0.000127,0.724423,0.385349,3.454875,0.972636,0.764786,0.385258,3.352086,0.968602,0.64003,0.385542,3.357292,0.983369,-0.352561,4.228893,-0.109405,0.316322,0.050678,-0.024608,0.000427,0.369076,0.051438,-0.11548,0.909096,0.265598,0.053918,0.048376,0.851979,0.396686,0.053495,0.033121,0.932461,0.318344,0.043374,-0.005018,0.85813,0.231907,0.051167,-0.084041,0,0.233595,0.049179,-0.090981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724317,0.385349,3.454947,0.76482,0.385258,3.351954,0.640102,0.385542,3.357354,0.029674,0.748813,3.398509,0.1134,0.750417,3.450388,0.029048,0.743164,3.327085,0.368783,0.051358,-0.115751,0.265067,0.05381,0.048277,0.396913,0.053402,0.033392,0.31894,0.043655,-0.00492
7,0.07,-0.046094,4.095755,-0.102245,0.31637,0.051084,-0.024683,3.391984,0.000292,0.030002,0.748819,3.398278,0.898185,0.113178,0.750454,3.450427,0.953648,0.028889,0.743186,3.327248,0.938475,-0.257122,-0.088819,0.08005,0.709722,0.385356,3.388077,0.000104,0.724404,0.385364,3.454866,0.968024,0.764758,0.385266,3.352074,0.965724,0.640002,0.385438,3.357291,0.97633,-0.046094,4.095755,-0.102245,0.31637,0.051084,-0.024683,0.000481,0.369334,0.052337,-0.115426,0.89834,0.265476,0.053926,0.048199,0.862397,0.396599,0.053602,0.033247,0.908586,0.318347,0.043675,-0.005128,0.833524,0.232093,0.05188,-0.084308,0,0.233583,0.049122,-0.091031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724319,0.385364,3.454926,0.764815,0.385266,3.351963,0.64003,0.385438,3.35734,0.029634,0.748848,3.398505,0.113366,0.750445,3.450389,0.029068,0.743166,3.327059,0.369184,0.052331,-0.115735,0.264891,0.05393,0.0482,0.39681,0.053541,0.033366,0.318871,0.043738,-0.004938
8,0.08,-0.624443,4.354166,-0.062008,0.316031,0.050488,-0.024552,3.391996,0.000286,0.030037,0.7488,3.398299,0.891674,0.113231,0.750434,3.45042,0.951927,0.0289,0.74318,3.32727,0.934593,-0.234353,-0.091059,0.036172,0.709739,0.385382,3.388086,0.000116,0.724419,0.385352,3.454875,0.973893,0.764777,0.385264,3.352085,0.968916,0.640021,0.385529,3.357296,0.985791,-0.624443,4.354166,-0.062008,0.316031,0.050488,-0.024552,0.000494,0.368585,0.050864,-0.115542,0.914224,0.265464,0.054029,0.048527,0.85369,0.396519,0.053639,0.032987,0.937652,0.318101,0.043277,-0.004933,0.859799,0.231485,0.05063,-0.083801,0,0.233534,0.0491,-0.090974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724323,0.385352,3.454936,0.764805,0.385264,3.351968,0.640088,0.385529,3.357353,0.02967,0.748828,3.39851,0.113423,0.750425,3.450388,0.029076,0.743161,3.327092,0.368089,0.05074,-0.115671,0.264884,0.05386,0.048272,0.39684,0.05352,0.033355,0.318887,0.043706,-0.004917
9,0.09,-0.064273,4.190422,-0.116611,0.316317,0.051043,-0.024687,3.391985,0.000282,0.030011,0.748805,3.398279,0.894107,0.11319,0.750443,3.450425,0.953134,0.028894,0.743173,3.32725,0.936195,-0.267152,-0.088354,0.089993,0.709693,0.38535,3.388066,0.000105,0.724377,0.385373,3.454855,0.973244,0.76473,0.385264,3.352063,0.968572,0.639974,0.385415,3.35728,0.985224,-0.064273,4.190422,-0.116611,0.316317,0.051043,-0.024687,0.00053,0.369132,0.052252,-0.115518,0.89525,0.265545,0.053922,0.048279,0.856003,0.396643,0.05356,0.03311,0.938764,0.318325,0.04364,-0.005132,0.855476,0.231942,0.051841,-0.084172,0,0.23346,0.049164,-0.09091,-2.584519,0.747987,-0.049662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72429,0.385373,3.454918,0.764785,0.385264,3.35195,0.640005,0.385415,3.357331,0.029651,0.748834,3.398501,0.113373,0.750434,3.450386,0.029071,0.743153,3.327067,0.369005,0.052238,-0.115917,0.264969,0.053907,0.048294,0.396827,0.053493,0.033257,0.318844,0.043737,-0.004896
10,0.1,-0.05799,4.272806,-0.101669,0.316293,0.050987,-0.024624,3.391989,0.000291,0.030039,0.748794,3.398287,0.894309,0.113222,0.750431,3.450424,0.951168,0.028917,0.743177,3.327256,0.937232,-0.25265,-0.083754,0.079405,0.709724,0.385358,3.388086,0.000103,0.724413,0.385361,3.454874,0.972724,0.764757,0.385271,3.352078,0.968627,0.640002,0.385444,3.357306,0.984464,-0.05799,4.272806,-0.101669,0.316293,0.050987,-0.024624,0.000471,0.368977,0.052221,-0.11553,0.911711,0.265625,0.053844,0.048415,0.860131,0.396701,0.053517,0.033058,0.938986,0.318331,0.043582,-0.005073,0.858929,0.231833,0.05177,-0.083988,0,0.233361,0.049192,-0.090753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724325,0.385361,3.454939,0.764808,0.385271,3.351964,0.640039,0.385444,3.357356,0.029673,0.748821,3.398497,0.113415,0.750423,3.450396,0.029089,0.743157,3.327075,0.36882,0.052205,-0.115847,0.265066,0.053828,0.048407,0.396895,0.053451,0.033191,0.318853,0.043679,-0.004881
11,0.11,-0.073317,4.463558,-0.067363,0.316209,0.051055,-0.024632,3.391975,0.00029,0.030007,0.748798,3.398277,0.894811,0.113199,0.750439,3.450402,0.953308,0.028874,0.743181,3.327247,0.935647,-0.23796,-0.09087,0.049325,0.709733,0.38539,3.388067,0.000115,0.724413,0.385368,3.454857,0.971247,0.764771,0.385283,3.352066,0.969323,0.640015,0.38552,3.357279,0.978494,-0.073317,4.463558,-0.067363,0.316209,0.051055,-0.024632,0.000547,0.368589,0.0523,-0.115714,0.89325,0.265782,0.053898,0.048574,0.846131,0.396807,0.053646,0.032781,0.923626,0.318316,0.043656,-0.005087,0.858964,0.231551,0.051775,-0.083715,0,0.233066,0.049161,-0.090591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724318,0.385368,3.454921,0.7648,0.385283,3.351947,0.640081,0.38552,3.357333,0.029653,0.748826,3.398502,0.113382,0.75043,3.450368,0.029045,0.74316,3.327055,0.368444,0.05228,-0.116115,0.265168,0.053878,0.048607,0.397046,0.053579,0.03296,0.318837,0.043763,-0.004897
12,0.12,-0.126587,4.514056,-0.052167,0.31619,0.05095,-0.024656,3.391984,0.000282,0.030041,0.748793,3.398293,0.893501,0.113247,0.750404,3.450396,0.952014,0.028888,0.743178,3.327263,0.936823,-0.215664,-0.096792,0.027287,0.709726,0.385374,3.388086,0.000122,0.7244,0.38532,3.454877,0.971291,0.764768,0.385259,3.352091,0.97,0.640011,0.385542,3.35729,0.975564,-0.126587,4.514056,-0.052167,0.31619,0.05095,-0.024656,0.000486,0.368489,0.052127,-0.115786,0.898206,0.265827,0.053847,0.048592,0.860078,0.396837,0.053614,0.032683,0.924008,0.318316,0.043569,-0.005106,0.855135,0.231479,0.051594,-0.083665,0,0.233637,0.049614,-0.090521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724297,0.38532,3.454929,0.764797,0.385259,3.351974,0.640085,0.385542,3.357354,0.029675,0.748821,3.398508,0.113435,0.750396,3.450359,0.029067,0.743159,3.327085,0.368301,0.052094,-0.116145,0.265269,0.053806,0.048566,0.397054,0.053542,0.032884,0.318846,0.043714,-0.004921
13,0.13,-0.241671,4.584892,0.100966,0.316126,0.051042,-0.024748,3.391963,0.000303,0.030012,0.748803,3.398268,0.893501,0.11321,0.750421,3.450383,0.952014,0.028869,0.743192,3.327238,0.936823,-0.235644,-0.101887,0.048435,0.709729,0.38537,3.388071,0.000116,0.724396,0.385345,3.454864,0.971291,0.764774,0.385263,3.352081,0.97,0.640016,0.385502,3.357269,0.975564,-0.241671,4.584892,0.100966,0.316126,0.051042,-0.024748,0.000539,0.368309,0.052193,-0.115944,0.898206,0.265847,0.053936,0.048558,0.860078,0.396838,0.054023,0.032487,0.924008,0.318297,0.043702,-0.005187,0.855135,0.231341,0.051354,-0.083652,0,0.23346,0.049715,-0.090472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724296,0.385345,3.45493,0.764809,0.385263,3.351956,0.640081,0.385502,3.357327,0.029641,0.748833,3.398503,0.113402,0.750412,3.450348,0.029048,0.74317,3.327038,0.368176,0.052183,-0.116328,0.26523,0.053927,0.048577,0.397072,0.05396,0.032622,0.318813,0.043783,-0.004959
14,0.14,-0.244291,4.615284,0.096312,0.316118,0.051023,-0.024766,3.391979,0.000308,0.030024,0.748797,3.398286,0.889958,0.113225,0.750419,3.450396,0.951146,0.028877,0.743184,3.327256,0.932789,-0.25544,-0.082037,0.078673,0.709709,0.385354,3.388088,0.000107,0.7244,0.385359,3.454876,0.970086,0.764742,0.385263,3.352079,0.967627,0.639986,0.385438,3.35731,0.978353,-0.244291,4.615284,0.096312,0.316118,0.051023,-0.024766,0.000474,0.368253,0.052165,-0.11599,0.898443,0.265878,0.053925,0.048566,0.845733,0.39686,0.054,0.032425,0.930654,0.318298,0.043683,-0.005206,0.85731,0.231302,0.051339,-0.083625,0,0.233452,0.049669,-0.09044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724307,0.38536,3.454933,0.764795,0.385263,3.351965,0.640026,0.385438,3.357367,0.029655,0.748824,3.398494,0.113427,0.750411,3.450378,0.029042,0.743164,3.327065,0.368117,0.052151,-0.116276,0.265275,0.053911,0.048573,0.397106,0.053939,0.032508,0.318791,0.043772,-0.005009
15,0.15,-0.795965,4.918335,0.126305,0.31568,0.050525,-0.02474,3.391979,0.000293,0.03001,0.748803,3.398273,0.894076,0.113188,0.750433,3.45042,0.94913,0.028895,0.743171,3.327244,0.936659,-0.250451,-0.085932,0.051478,0.709735,0.385383,3.388069,0.000101,0.724421,0.385376,3.454858,0.972654,0.76477,0.38527,3.352064,0.968491,0.640014,0.385503,3.357287,0.982721,-0.795965,4.918335,0.126305,0.31568,0.050525,-0.02474,0.000502,0.367331,0.050816,-0.116245,0.920816,0.265827,0.054107,0.048826,0.849228,0.396722,0.054087,0.031992,0.933496,0.317967,0.043375,-0.005122,0.865437,0.230553,0.050239,-0.083149,0,0.233356,0.049697,-0.090449,-2.584563,0.747996,-0.049674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724332,0.385376,3.454927,0.764806,0.38527,3.351947,0.640066,0.385503,3.357335,0.029639,0.748832,3.398495,0.113379,0.750424,3.450385,0.029074,0.74315,3.327057,0.3668,0.050693,-0.116374,0.265239,0.053937,0.048526,0.397083,0.053969,0.032388,0.318758,0.043804,-0.005087
16,0.16,-0.820398,4.934361,0.125267,0.315644,0.050491,-0.024823,3.391989,0.00029,0.030022,0.748786,3.398289,0.891693,0.11321,0.750419,3.450419,0.951246,0.028892,0.743164,3.327259,0.935059,-0.223164,-0.095398,0.049611,0.709736,0.385368,3.388083,0.000126,0.724411,0.385329,3.454874,0.971969,0.764777,0.385271,3.352087,0.969298,0.64002,0.385506,3.357289,0.982245,-0.820398,4.934361,0.125267,0.315644,0.050491,-0.024823,0.000493,0.367269,0.050742,-0.116343,0.859937,0.265811,0.054106,0.048755,0.829579,0.396702,0.054076,0.031885,0.862809,0.317936,0.043349,-0.005203,0.774814,0.230501,0.050183,-0.083209,0,0.233238,0.049629,-0.090503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724301,0.385329,3.454926,0.764813,0.38527,3.351964,0.640094,0.385505,3.35736,0.029659,0.748815,3.398513,0.113398,0.75041,3.450384,0.029068,0.743143,3.327071,0.366735,0.050623,-0.116466,0.265245,0.053941,0.048446,0.397052,0.053961,0.032285,0.318711,0.043762,-0.00517
17,0.17,-0.823118,4.929685,0.183081,0.31556,0.050543,-0.024906,3.391984,0.000295,0.030012,0.748822,3.398279,0.892788,0.113192,0.750448,3.450423,0.950342,0.028894,0.743177,3.32725,0.93653,-0.25319,-0.090743,0.075857,0.70971,0.38535,3.388069,0.000105,0.724391,0.385353,3.454859,0.972615,0.764748,0.385259,3.352068,0.970166,0.639992,0.385439,3.35728,0.980538,-0.823118,4.929685,0.183081,0.31556,0.050543,-0.024906,0.000491,0.367191,0.05085,-0.116423,0.869568,0.26572,0.054105,0.048669,0.829856,0.396611,0.054207,0.031807,0.875844,0.317859,0.043403,-0.005286,0.79214,0.230422,0.050151,-0.083297,0,0.233171,0.049624,-0.090611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724299,0.385353,3.454919,0.764782,0.385259,3.351954,0.640049,0.385439,3.357334,0.029641,0.74885,3.398491,0.113388,0.75044,3.450395,0.02907,0.743157,3.327068,0.366683,0.050745,-0.116474,0.265123,0.053962,0.048374,0.396977,0.054099,0.032125,0.318607,0.043764,-0.005257
18,0.18,-0.879175,4.939906,0.167752,0.315518,0.050561,-0.025036,3.391975,0.000302,0.030033,0.748794,3.398281,0.889424,0.113233,0.750417,3.450392,0.949805,0.028888,0.743179,3.32725,0.933816,-0.239363,-0.095985,0.038949,0.709743,0.385386,3.388085,0.000119,0.724418,0.385363,3.454876,0.970688,0.764785,0.385268,3.352089,0.968777,0.640028,0.385528,3.35729,0.976638,-0.879175,4.939906,0.167752,0.315518,0.050561,-0.025036,0.000505,0.367133,0.050762,-0.116562,0.866562,0.265691,0.05421,0.048544,0.825623,0.396579,0.054259,0.031659,0.877475,0.317818,0.043439,-0.00541,0.772801,0.230369,0.050133,-0.083412,0,0.231685,0.0484,-0.090611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724315,0.385363,3.454932,0.76482,0.385268,3.351969,0.640096,0.385528,3.357354,0.029654,0.748823,3.398507,0.113431,0.750409,3.450359,0.029069,0.743158,3.327059,0.366619,0.050656,-0.116663,0.265075,0.054066,0.048249,0.396923,0.054145,0.031989,0.31864,0.043821,-0.005341
19,0.19,-0.391384,4.673461,0.065605,0.315818,0.051236,-0.025336,3.391972,0.000276,0.030024,0.748803,3.398273,0.892326,0.113216,0.750431,3.450397,0.951447,0.028888,0.743175,3.327244,0.937205,-0.238097,-0.088255,0.046652,0.709736,0.385404,3.388068,0.000113,0.72442,0.385381,3.454857,0.970913,0.764773,0.385294,3.352065,0.968626,0.640017,0.385536,3.357282,0.978995,-0.391384,4.673461,0.065605,0.315818,0.051236,-0.025336,0.000469,0.367861,0.052112,-0.116615,0.921196,0.265654,0.054357,0.048039,0.848647,0.396619,0.054319,0.031766,0.932743,0.318014,0.043947,-0.005759,0.8648,0.230942,0.051445,-0.08411,0,0.232999,0.049789,-0.090924,-2.584702,0.747866,-0.04967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724323,0.385381,3.454922,0.764806,0.385293,3.351944,0.64008,0.385536,3.357338,0.029649,0.748831,3.398484,0.113405,0.750422,3.450356,0.029074,0.743156,3.327075,0.367722,0.05213,-0.116898,0.26505,0.054393,0.048018,0.396875,0.054272,0.031835,0.318501,0.04394,-0.005523
20,0.2,-0.552564,4.687082,0.048064,0.315804,0.05138,-0.025501,3.391991,0.000296,0.03003,0.748786,3.398288,0.889443,0.113209,0.750434,3.450431,0.948911,0.028914,0.743186,3.327255,0.935246,-0.242903,-0.087182,0.020847,0.709734,0.385365,3.388074,0.000122,0.724418,0.385341,3.454863,0.970218,0.764769,0.385227,3.35207,0.968525,0.640014,0.385526,3.35729,0.976961,-0.552564,4.687082,0.048064,0.315804,0.05138,-0.025501,0.000459,0.367825,0.051981,-0.116795,0.925738,0.265658,0.054725,0.047877,0.858373,0.39662,0.054601,0.031573,0.951617,0.318002,0.044146,-0.005904,0.86528,0.230914,0.051449,-0.084255,0,0.232265,0.049292,-0.091066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724319,0.385341,3.45493,0.764796,0.385227,3.351947,0.640086,0.385526,3.357347,0.029644,0.748814,3.398501,0.113411,0.750425,3.450397,0.029099,0.743166,3.327075,0.367732,0.052012,-0.117075,0.265094,0.05478,0.04788,0.396808,0.054558,0.031588,0.318471,0.044103,-0.005642
21,0.21,-0.709614,4.70503,-0.006906,0.315678,0.051561,-0.025747,3.391971,0.000282,0.030026,0.7488,3.39827,0.889443,0.113212,0.750435,3.450404,0.948911,0.0289,0.743183,3.32724,0.935246,-0.250446,-0.094256,0.043257,0.709725,0.385373,3.388068,0.00012,0.724401,0.385364,3.454859,0.970218,0.764765,0.385252,3.35207,0.968525,0.640008,0.385504,3.357275,0.976961,-0.709614,4.70503,-0.006906,0.315678,0.051561,-0.025747,0.000331,0.367672,0.051855,-0.117057,0.925738,0.265557,0.055161,0.047636,0.858373,0.396514,0.054865,0.031293,0.951617,0.317875,0.04438,-0.00613,0.86528,0.23077,0.051545,-0.084475,0,0.232956,0.050089,-0.091325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724302,0.385364,3.454916,0.764792,0.385252,3.351952,0.640081,0.385503,3.357335,0.029648,0.74883,3.398498,0.113399,0.750425,3.450356,0.029091,0.743163,3.32706,0.367602,0.051967,-0.117277,0.265147,0.055347,0.047596,0.396781,0.054891,0.031351,0.318088,0.044055,-0.005927
22,0.22,-0.837248,4.737771,0.1201,0.315659,0.051791,-0.025871,3.391984,0.000283,0.030031,0.748794,3.398289,0.889407,0.113227,0.750441,3.450405,0.95161,0.028891,0.743178,3.327259,0.93425,-0.235516,-0.096341,0.033196,0.709746,0.385372,3.388086,0.000122,0.72442,0.385343,3.454878,0.971288,0.764787,0.385251,3.352091,0.969665,0.640031,0.385523,3.357291,0.976559,-0.837248,4.737771,0.1201,0.315659,0.051791,-0.025871,0.000348,0.367598,0.052013,-0.117214,0.935929,0.265575,0.055431,0.047535,0.886993,0.396522,0.05539,0.031113,0.931498,0.317884,0.044655,-0.006241,0.890486,0.230717,0.051469,-0.084548,0,0.232064,0.049729,-0.091467,-2.58475,0.747771,-0.049621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724321,0.385343,3.454946,0.764814,0.385251,3.351966,0.640103,0.385523,3.357347,0.029659,0.748823,3.398508,0.113416,0.750432,3.450366,0.029073,0.743159,3.32708,0.367548,0.052095,-0.117466,0.265161,0.055568,0.047531,0.39677,0.055402,0.031176,0.318101,0.044424,-0.006048
23,0.23,-1.006558,4.68049,0.163223,0.315617,0.052247,-0.026124,3.391984,0.000291,0.030021,0.748792,3.398279,0.891899,0.113198,0.750448,3.450426,0.951649,0.028907,0.743177,3.327248,0.935977,-0.236189,-0.092286,0.038763,0.709734,0.385394,3.388078,0.000124,0.724412,0.385367,3.454868,0.969928,0.764772,0.385278,3.352078,0.968074,0.640016,0.385538,3.357287,0.977073,-1.006558,4.68049,0.163223,0.315617,0.052247,-0.026124,0.000416,0.367646,0.052244,-0.117415,0.932494,0.265458,0.056061,0.047222,0.890959,0.396421,0.056073,0.03093,0.936041,0.317828,0.04517,-0.006471,0.907207,0.230734,0.05169,-0.084884,0,0.231967,0.050027,-0.091688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724314,0.385368,3.454926,0.764792,0.385278,3.351962,0.640094,0.385538,3.357346,0.029652,0.748821,3.398502,0.113388,0.750439,3.450389,0.029086,0.743157,3.327061,0.367661,0.052333,-0.117762,0.265031,0.056207,0.047272,0.396648,0.056088,0.030978,0.318013,0.04492,-0.006223
24,0.24,-1.647819,4.990908,0.2128,0.315046,0.05243,-0.026219,3.391983,0.000296,0.030023,0.748799,3.398283,0.891976,0.113211,0.750433,3.450413,0.951576,0.028894,0.743174,3.327253,0.935102,-0.261556,-0.087782,0.080399,0.70972,0.385345,3.388073,0.0001,0.724404,0.385359,3.454862,0.971575,0.764756,0.385253,3.352069,0.970483,0.64,0.385424,3.357288,0.975657,-1.647819,4.990908,0.2128,0.315046,0.05243,-0.026219,0.000379,0.366579,0.051448,-0.117787,0.910403,0.265283,0.057023,0.047351,0.886587,0.396156,0.056946,0.030348,0.942008,0.317369,0.045572,-0.006501,0.900625,0.229845,0.051158,-0.084506,0,0.232644,0.051114,-0.09199,-2.584732,0.74782,-0.049632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72432,0.385359,3.454932,0.764804,0.385253,3.351953,0.640037,0.385424,3.357333,0.029662,0.748827,3.398499,0.113402,0.750425,3.450386,0.029063,0.743153,3.327064,0.366124,0.051361,-0.117832,0.264901,0.056897,0.047044,0.396535,0.056883,0.030732,0.317826,0.045849,-0.006532
25,0.25,-1.801264,4.935106,0.093736,0.315141,0.053442,-0.026553,3.391976,0.000288,0.030015,0.748806,3.398278,0.892101,0.113209,0.75044,3.450399,0.952142,0.028877,0.743173,3.32725,0.935137,-0.241822,-0.082853,0.038941,0.709727,0.385382,3.388067,0.000106,0.724416,0.385361,3.454855,0.972596,0.764759,0.385262,3.352058,0.970236,0.640004,0.385522,3.357288,0.980223,-1.801264,4.935106,0.093736,0.315141,0.053442,-0.026553,0.000439,0.366765,0.052094,-0.118064,0.879438,0.265311,0.058347,0.046952,0.852037,0.396201,0.057955,0.030085,0.903469,0.317429,0.046637,-0.006813,0.800246,0.229997,0.052178,-0.084925,0,0.231933,0.051146,-0.092141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724324,0.385361,3.454914,0.764794,0.385262,3.351944,0.640062,0.385522,3.357342,0.029648,0.748835,3.398503,0.113396,0.750431,3.45036,0.029057,0.743152,3.327064,0.366297,0.052006,-0.118137,0.264807,0.058225,0.046667,0.39644,0.057856,0.030371,0.318163,0.046945,-0.006742
